normalized_artists,normalized_title,source_position,video_id,video_url,candidate_rank,candidate_score,candidate_variant,getsongbpm_song_id,getsongbpm_title,getsongbpm_artist,getsongbpm_uri,tempo,time_sig,key_of,mode,open_key,danceability,acousticness
Shaman's Harvest,Broken Dreams [Drew McIntyre | HQ + full intro + Lyrics],1296,iRyaB8RgU4c,https://music.youtube.com/watch?v=iRyaB8RgU4c,1,0.7122,title_first2,2BX4M,Broken Dreams,Phil Manzanera,https://getsongbpm.com/song/broken-dreams/2BX4M,145,4/4,A,major,4d,45,1
Shaman's Harvest,Broken Dreams [Drew McIntyre | HQ + full intro + Lyrics],1296,iRyaB8RgU4c,https://music.youtube.com/watch?v=iRyaB8RgU4c,2,0.6740,title_first2,lXMY6,Broken Dreams,Fifth Angel,https://getsongbpm.com/song/broken-dreams/lXMY6,139,4/4,D#,minor,7m,44,23
Shaman's Harvest,Broken Dreams [Drew McIntyre | HQ + full intro + Lyrics],1296,iRyaB8RgU4c,https://music.youtube.com/watch?v=iRyaB8RgU4c,3,0.6699,title_first2,O2nDp,Broken Dreams,Patti Austin,https://getsongbpm.com/song/broken-dreams/O2nDp,93,4/4,C#,major,8d,70,72
TRAUM,"Grandes études de Paganini, S. 141: No. 3 in G-Sharp Minor (Allegretto) ""La campanella",1304,dG-SLTnN9go,https://music.youtube.com/watch?v=dG-SLTnN9go,1,0.6579,title_first3,ANO94l,"Grandes études De Paganini, S. 141: Etude No. 3 In G-sharp Minor: La Campanella",Franz Liszt,https://getsongbpm.com/song/grandes-etudes-de-paganini-spoint-141-etude-nopoint-3-in-g-sharp-minor-la-campanella/ANO94l,80,4/4,G#,minor,6m,28,97
TRAUM,"Grandes études de Paganini, S. 141: No. 3 in G-Sharp Minor (Allegretto) ""La campanella",1304,dG-SLTnN9go,https://music.youtube.com/watch?v=dG-SLTnN9go,2,0.5654,title_first3,yokJYn,"Grandes études De Paganini, S. 141: Etude No. 1 In G Minor: Trémolo",Franz Liszt,https://getsongbpm.com/song/grandes-etudes-de-paganini-spoint-141-etude-nopoint-1-in-g-minor-tremolo/yokJYn,81,3/4,G,minor,11m,26,97
Geoff Castellucci,Far over the Misty Mountains Cold,1305,jDFtgMHiPAM,https://music.youtube.com/watch?v=jDFtgMHiPAM,1,0.6614,title_first3,08Oj0G,Far Over The Misty Mountains,Oktet,https://getsongbpm.com/song/far-over-the-misty-mountains/08Oj0G,,,,minor,,,
Geoff Castellucci,Far over the Misty Mountains Cold,1305,jDFtgMHiPAM,https://music.youtube.com/watch?v=jDFtgMHiPAM,2,0.6532,title_first2,LPZVW,Far Over Misty Mountains,Caprice,https://getsongbpm.com/song/far-over-misty-mountains/LPZVW,,,,minor,,,
Geoff Castellucci,Far over the Misty Mountains Cold,1305,jDFtgMHiPAM,https://music.youtube.com/watch?v=jDFtgMHiPAM,3,0.6186,title_first2,6X960L,Far Over,Mayd Hubb,https://getsongbpm.com/song/far-over/6X960L,169,4/4,D,major,3d,59,1
Miracle Of Sound; Peyton Parrish,Valhalla Calling - Duet Version,1306,bbdEIzfeDSs,https://music.youtube.com/watch?v=bbdEIzfeDSs,1,0.6561,title_first2,Yyp392,Valhalla Calling,Bound for Glory,https://getsongbpm.com/song/valhalla-calling/Yyp392,130,4/4,C#,major,8d,86,68
Motörhead,Enter Sandman,1307,KS0Tk8UDRno,https://music.youtube.com/watch?v=KS0Tk8UDRno,1,0.7916,title_only,q0pB7,Enter Sandman,Iron Horse,https://getsongbpm.com/song/enter-sandman/q0pB7,129,4/4,B,minor,3m,50,21
Motörhead,Enter Sandman,1307,KS0Tk8UDRno,https://music.youtube.com/watch?v=KS0Tk8UDRno,2,0.7652,title_only,nPnmp,Enter Sandman,The New Morty Show,https://getsongbpm.com/song/enter-sandman/nPnmp,150,4/4,B,minor,3m,38,1
Motörhead,Enter Sandman,1307,KS0Tk8UDRno,https://music.youtube.com/watch?v=KS0Tk8UDRno,3,0.7600,title_only,gJopD,Enter Sandman,Metallica,https://getsongbpm.com/song/enter-sandman/gJopD,123,4/4,E,minor,2m,58,1
Vopli Vidopliasova,We Were in the Village,1321,fPKR8Uv7Rxo,https://music.youtube.com/watch?v=fPKR8Uv7Rxo,1,0.6793,title_first2,r07XXK,We Were,Killing the Dream,https://getsongbpm.com/song/we-were/r07XXK,95,3/4,A,major,4d,19,1
Vopli Vidopliasova,We Were in the Village,1321,fPKR8Uv7Rxo,https://music.youtube.com/watch?v=fPKR8Uv7Rxo,2,0.6403,title_first2,Oq0jXp,We Were,Moon Honey,https://getsongbpm.com/song/we-were/Oq0jXp,130,4/4,E,major,5d,49,38
Vopli Vidopliasova,We Were in the Village,1321,fPKR8Uv7Rxo,https://music.youtube.com/watch?v=fPKR8Uv7Rxo,3,0.6377,title_first2,WQOj3v,We Were,Keith Urban,https://getsongbpm.com/song/we-were/WQOj3v,79,4/4,F,major,12d,44,13
Воплі Відоплясова,Land of Dream,1322,iDvEIJtuDYw,https://music.youtube.com/watch?v=iDvEIJtuDYw,1,0.6632,title_only,0YA27N,Land Of Dream,I folli di Dio,https://getsongbpm.com/song/land-of-dream/0YA27N,,,,minor,,,
Воплі Відоплясова,Land of Dream,1322,iDvEIJtuDYw,https://music.youtube.com/watch?v=iDvEIJtuDYw,2,0.6191,title_only,1w3qA0,Land Of Dreams,Naer Mataron,https://getsongbpm.com/song/land-of-dreams/1w3qA0,167,3/4,A,minor,1m,9,1
Воплі Відоплясова,Land of Dream,1322,iDvEIJtuDYw,https://music.youtube.com/watch?v=iDvEIJtuDYw,3,0.6175,title_only,o5MGz,Land Of Dreams,King of Hearts,https://getsongbpm.com/song/land-of-dreams/o5MGz,150,4/4,C,major,1d,54,17
Vopli Vidopliasova,Ye-Ye,1328,gmp_J2Si_BU,https://music.youtube.com/watch?v=gmp_J2Si_BU,1,0.7400,title_only,lOgBo6,Yé-Yé,Eric Vaarzon Morel,https://getsongbpm.com/song/ye-ye/lOgBo6,142,4/4,D,major,3d,41,93
Vopli Vidopliasova,Ye-Ye,1328,gmp_J2Si_BU,https://music.youtube.com/watch?v=gmp_J2Si_BU,2,0.6836,title_only,J6EE0J,Ye-yé,Siniestro Total,https://getsongbpm.com/song/ye-ye/J6EE0J,113,4/4,D,major,3d,24,3
Vopli Vidopliasova,Ye-Ye,1328,gmp_J2Si_BU,https://music.youtube.com/watch?v=gmp_J2Si_BU,3,0.6561,title_only,gLPvrY,Yé-Yé C'est L'été / Summer Song,...Nous Non Plus,https://getsongbpm.com/song/ye-ye-c-est-l-ete-summer-song/gLPvrY,82,4/4,G,major,2d,61,5
Michael Thomas Connolly,Hallelujah,1354,MWzeCcQqFyM,https://music.youtube.com/watch?v=MWzeCcQqFyM,1,0.7572,title_only,32jW9,Hallelujah,Mannheim Steamroller,https://getsongbpm.com/song/hallelujah/32jW9,143,4/4,F,major,12d,57,15
Michael Thomas Connolly,Hallelujah,1354,MWzeCcQqFyM,https://music.youtube.com/watch?v=MWzeCcQqFyM,2,0.7491,title_only,R6y6L,Hallelujah,Mr.Children,https://getsongbpm.com/song/hallelujah/R6y6L,158,4/4,G,major,2d,38,4
Michael Thomas Connolly,Hallelujah,1354,MWzeCcQqFyM,https://music.youtube.com/watch?v=MWzeCcQqFyM,3,0.7459,title_only,ojjlK,Hallelujah,Phil Keaggy,https://getsongbpm.com/song/hallelujah/ojjlK,151,4/4,G,major,2d,36,86
System Of A Down,Lost In Hollywood live (HD/DVD Quality),1359,e0YW5ZpQWsM,https://music.youtube.com/watch?v=e0YW5ZpQWsM,1,0.9232,title_first3,lZNWV,Lost In Hollywood,System of a Down,https://getsongbpm.com/song/lost-in-hollywood/lZNWV,152,4/4,G#,minor,6m,30,60
System Of A Down,Lost In Hollywood live (HD/DVD Quality),1359,e0YW5ZpQWsM,https://music.youtube.com/watch?v=e0YW5ZpQWsM,2,0.7017,title_first3,DkxrlA,Lost In Hollywood,Time Again,https://getsongbpm.com/song/lost-in-hollywood/DkxrlA,174,4/4,G,major,2d,39,1
System Of A Down,Lost In Hollywood live (HD/DVD Quality),1359,e0YW5ZpQWsM,https://music.youtube.com/watch?v=e0YW5ZpQWsM,3,0.6918,title_first3,W8EVn,Lost In Hollywood,Neil Diamond,https://getsongbpm.com/song/lost-in-hollywood/W8EVn,127,4/4,G,major,2d,77,9
The Minions,I Swear,1371,Oy39gZzS2m8,https://music.youtube.com/watch?v=Oy39gZzS2m8,1,0.7916,title_only,6BKYO,I Swear,Marc Anthony,https://getsongbpm.com/song/i-swear/6BKYO,93,4/4,D,minor,12m,69,20
The Minions,I Swear,1371,Oy39gZzS2m8,https://music.youtube.com/watch?v=Oy39gZzS2m8,2,0.7600,title_only,myvWR,I Swear,Gloss,https://getsongbpm.com/song/i-swear/myvWR,,,,minor,,,
The Minions,I Swear,1371,Oy39gZzS2m8,https://music.youtube.com/watch?v=Oy39gZzS2m8,3,0.7537,title_only,k5kZK,I Swear,Maggie Estep,https://getsongbpm.com/song/i-swear/k5kZK,,,,minor,,,
Blackhelm,One Thousand Years,1373,2whmcxjH-k8,https://music.youtube.com/watch?v=2whmcxjH-k8,1,0.7771,title_only,7z99r,One Thousand Years,Wolf Colonel,https://getsongbpm.com/song/one-thousand-years/7z99r,176,4/4,C#,major,8d,75,31
Blackhelm,One Thousand Years,1373,2whmcxjH-k8,https://music.youtube.com/watch?v=2whmcxjH-k8,2,0.7300,title_only,p817BV,One Thousand Years,Richard Digance,https://getsongbpm.com/song/one-thousand-years/p817BV,157,4/4,E,major,5d,63,85
Blackhelm,One Thousand Years,1373,2whmcxjH-k8,https://music.youtube.com/watch?v=2whmcxjH-k8,3,0.7200,title_only,pQQPr6,One Thousand Years,Psyche Corporation,https://getsongbpm.com/song/one-thousand-years/pQQPr6,98,3/4,D,minor,12m,25,41
Luciano Pavarotti; Giacomo Puccini,"Tosca: Tosca, Act III: E lucevan le stelle",1395,1SevF1IlHCI,https://music.youtube.com/watch?v=1SevF1IlHCI,1,0.7750,title_only,Q6JV99,"Tosca: Tosca, Act III: E Lucevan Le Stelle",Beniamino Gigli,https://getsongbpm.com/song/tosca-tosca-act-iii-e-lucevan-le-stelle/Q6JV99,68,5/4,B,minor,3m,26,100
Luciano Pavarotti; Mariah Carey,Hero,1398,t3s-r18MLDI,https://music.youtube.com/watch?v=t3s-r18MLDI,1,0.7641,title_only,An2rl,Hero,Mariah Carey,https://getsongbpm.com/song/hero/An2rl,58,4/4,E,major,5d,51,74
Luciano Pavarotti; Mariah Carey,Hero,1398,t3s-r18MLDI,https://music.youtube.com/watch?v=t3s-r18MLDI,2,0.7600,title_only,Bg4xn,Hero,Tasmin Archer,https://getsongbpm.com/song/hero/Bg4xn,120,4/4,G,major,2d,69,36
Luciano Pavarotti; Mariah Carey,Hero,1398,t3s-r18MLDI,https://music.youtube.com/watch?v=t3s-r18MLDI,3,0.7264,title_only,VOjnO,Hero,Ministry,https://getsongbpm.com/song/hero/VOjnO,148,4/4,G,minor,11m,49,1
Luciano Pavarotti,"Nel blu, dipinto di blu (Volare)",1400,5ZQtRCcBy4A,https://music.youtube.com/watch?v=5ZQtRCcBy4A,1,0.7671,title_first3,nR6XXY,"Nel Blu, Dipinto Di Blu (""Volare"")",Juan Diego Flórez,https://getsongbpm.com/song/nel-blu-dipinto-di-blu-volare/nR6XXY,,,,minor,,,
Luciano Pavarotti,"Nel blu, dipinto di blu (Volare)",1400,5ZQtRCcBy4A,https://music.youtube.com/watch?v=5ZQtRCcBy4A,2,0.7300,title_only,16EZo0,"Nel Blu, Dipinto Di Blu (Volare)",Il Volo,https://getsongbpm.com/song/nel-blu-dipinto-di-blu-volare/16EZo0,117,4/4,D,major,3d,43,43
Luciano Pavarotti,"Nel blu, dipinto di blu (Volare)",1400,5ZQtRCcBy4A,https://music.youtube.com/watch?v=5ZQtRCcBy4A,3,0.7273,title_only,GRnmB0,"Nel Blu, Dipinto Di Blu (Volare)",Jonathan Antoine,https://getsongbpm.com/song/nel-blu-dipinto-di-blu-volare/GRnmB0,96,3/4,D,major,3d,22,99
Gojira,Born For One Thing,1410,_Ebo0ngI4Qk,https://music.youtube.com/watch?v=_Ebo0ngI4Qk,1,0.6002,title_first2,6BzAl,Born For Burning,Bathory,https://getsongbpm.com/song/born-for-burning/6BzAl,182,4/4,D#,major,10d,24,1
The Platters,Only You (And You Alone),1415,85-6op3kt_g,https://music.youtube.com/watch?v=85-6op3kt_g,1,0.7480,title_only,nx3r7D,Only You (And You Alone),Human Nature,https://getsongbpm.com/song/only-you-and-you-alone/nx3r7D,96,4/4,E,major,5d,83,13
The Platters,Only You (And You Alone),1415,85-6op3kt_g,https://music.youtube.com/watch?v=85-6op3kt_g,2,0.7429,title_only,pL01m,Only You (And You Alone),Reba McEntire,https://getsongbpm.com/song/only-you-and-you-alone/pL01m,75,4/4,F,major,12d,41,73
The Platters,Only You (And You Alone),1415,85-6op3kt_g,https://music.youtube.com/watch?v=85-6op3kt_g,3,0.7200,title_only,6RgMpN,Only You (And You Alone),Buck Owens,https://getsongbpm.com/song/only-you-and-you-alone/6RgMpN,92,4/4,C,major,1d,72,64
Foreigner,I Want to Know What Love Is (1999 Remaster),1418,4jA-_g_iSY0,https://music.youtube.com/watch?v=4jA-_g_iSY0,1,0.7632,title_first3,qx9ENp,I Want To,Frontline,https://getsongbpm.com/song/i-want-to/qx9ENp,81,4/4,C#,major,8d,39,1
Foreigner,I Want to Know What Love Is (1999 Remaster),1418,4jA-_g_iSY0,https://music.youtube.com/watch?v=4jA-_g_iSY0,2,0.7527,title_first2,B5mBX,I Want,Goldfinger,https://getsongbpm.com/song/i-want/B5mBX,195,4/4,D,major,3d,39,1
Foreigner,I Want to Know What Love Is (1999 Remaster),1418,4jA-_g_iSY0,https://music.youtube.com/watch?v=4jA-_g_iSY0,3,0.7432,title_first3,lywAg,I Want To,Born Heller,https://getsongbpm.com/song/i-want-to/lywAg,167,4/4,F,minor,9m,61,52
Il Volo,Ti voglio tanto bene,1420,gd1l4Bj4WlA,https://music.youtube.com/watch?v=gd1l4Bj4WlA,1,0.7360,title_only,mqKApn,Ti Voglio Tanto Bene,The Gaylords,https://getsongbpm.com/song/ti-voglio-tanto-bene/mqKApn,125,4/4,G,major,2d,87,54
Il Volo,Ti voglio tanto bene,1420,gd1l4Bj4WlA,https://music.youtube.com/watch?v=gd1l4Bj4WlA,2,0.7231,title_only,RO8Eo0,Ti Voglio Tanto Bene,Giuseppe Di Stefano,https://getsongbpm.com/song/ti-voglio-tanto-bene/RO8Eo0,86,4/4,D,major,3d,27,78
Il Volo,Ti voglio tanto bene,1420,gd1l4Bj4WlA,https://music.youtube.com/watch?v=gd1l4Bj4WlA,3,0.7086,title_only,76j1BG,Ti Voglio Tanto Bene,Gianna Nannini,https://getsongbpm.com/song/ti-voglio-tanto-bene/76j1BG,171,4/4,B,minor,3m,25,11
Andrea Bocelli; Orchestra Sinfonica di Milano Giuseppe Verdi; Steven Mercurio,Ti Voglio Tanto Bene,1421,68bBh9zhD_8,https://music.youtube.com/watch?v=68bBh9zhD_8,1,0.7686,title_only,76j1BG,Ti Voglio Tanto Bene,Gianna Nannini,https://getsongbpm.com/song/ti-voglio-tanto-bene/76j1BG,171,4/4,B,minor,3m,25,11
Andrea Bocelli; Orchestra Sinfonica di Milano Giuseppe Verdi; Steven Mercurio,Ti Voglio Tanto Bene,1421,68bBh9zhD_8,https://music.youtube.com/watch?v=68bBh9zhD_8,2,0.7641,title_only,vQ7mGV,Ti Voglio Tanto Bene,Gaetano Bardini,https://getsongbpm.com/song/ti-voglio-tanto-bene/vQ7mGV,171,4/4,B,minor,3m,25,11
Andrea Bocelli; Orchestra Sinfonica di Milano Giuseppe Verdi; Steven Mercurio,Ti Voglio Tanto Bene,1421,68bBh9zhD_8,https://music.youtube.com/watch?v=68bBh9zhD_8,3,0.7552,title_only,A8yY6z,Ti Voglio Tanto Bene (Michaela) - Ital. Version Von Ich Werde Niemals Aufhör'n Dich Zu Lieben,Andreas Fulterer,https://getsongbpm.com/song/ti-voglio-tanto-bene-michaela-italpoint-version-von-ich-werde-niemals-aufhoer-n-dich-zu-lieben/A8yY6z,115,4/4,A,major,4d,67,10
Mario Lanza; MGM Studio Orchestra,"Serenade (featured in ""The Student Prince"")",1423,QKx3bqrg4a4,https://music.youtube.com/watch?v=QKx3bqrg4a4,1,0.7686,simplified_title_only,4xl57,Serenade,Steve Miller Band,https://getsongbpm.com/song/serenade/4xl57,115,4/4,A,minor,1m,52,16
Mario Lanza; MGM Studio Orchestra,"Serenade (featured in ""The Student Prince"")",1423,QKx3bqrg4a4,https://music.youtube.com/watch?v=QKx3bqrg4a4,2,0.7561,simplified_title_only,gJozr,Serenade,Dave Holland Quintet,https://getsongbpm.com/song/serenade/gJozr,106,4/4,G#,major,9d,73,91
Mario Lanza; MGM Studio Orchestra,"Serenade (featured in ""The Student Prince"")",1423,QKx3bqrg4a4,https://music.youtube.com/watch?v=QKx3bqrg4a4,3,0.7382,simplified_title_only,D16RK,Serenade,Leona Naess,https://getsongbpm.com/song/serenade/D16RK,112,4/4,E,major,5d,57,16
Lorna Shore,Into the Earth,1429,JEB6jiJ_RBI,https://music.youtube.com/watch?v=JEB6jiJ_RBI,1,0.8278,title_only,A6Oxkj,Into The Earth,The Heavy Horses,https://getsongbpm.com/song/into-the-earth/A6Oxkj,119,4/4,E,minor,2m,47,50
Lorna Shore,Into the Earth,1429,JEB6jiJ_RBI,https://music.youtube.com/watch?v=JEB6jiJ_RBI,2,0.7429,title_only,PjY9ZA,Into The Earth,Bloc Party,https://getsongbpm.com/song/into-the-earth/PjY9ZA,120,4/4,B,major,6d,73,1
Lorna Shore,Into the Earth,1429,JEB6jiJ_RBI,https://music.youtube.com/watch?v=JEB6jiJ_RBI,3,0.7300,title_only,l5Qrq6,Into The Earth,Charalambides,https://getsongbpm.com/song/into-the-earth/l5Qrq6,79,4/4,D,major,3d,16,17
"Günter Wehinger, Karin Nakagawa, Urs Wiesner, and Andrè Buser",Gnossienne 1,1432,ZeMCX7Bgzkk,https://music.youtube.com/watch?v=ZeMCX7Bgzkk,1,0.7686,title_only,81BZ92,Gnossienne 1,Amarcord Wien,https://getsongbpm.com/song/gnossienne-1/81BZ92,79,4/4,F,minor,9m,10,96
"Günter Wehinger, Karin Nakagawa, Urs Wiesner, and Andrè Buser",Gnossienne 1,1432,ZeMCX7Bgzkk,https://music.youtube.com/watch?v=ZeMCX7Bgzkk,2,0.7552,title_only,xv7mzP,Gnossienne 1,Erik Satie,https://getsongbpm.com/song/gnossienne-1/xv7mzP,47,4/4,E,minor,2m,38,100
"Günter Wehinger, Karin Nakagawa, Urs Wiesner, and Andrè Buser",Gnossienne 1,1432,ZeMCX7Bgzkk,https://music.youtube.com/watch?v=ZeMCX7Bgzkk,3,0.7393,title_only,p82lNV,Gnossienne 1,Anne Queffélec,https://getsongbpm.com/song/gnossienne-1/p82lNV,73,1/4,F,minor,9m,40,100
The Paris Musette,D'accord,1433,cqc4uhlJ66E,https://music.youtube.com/watch?v=cqc4uhlJ66E,1,0.7641,title_only,DkwvRA,D'accord,Barbara Carlotti,https://getsongbpm.com/song/d-accord/DkwvRA,83,4/4,B,minor,3m,70,33
The Paris Musette,D'accord,1433,cqc4uhlJ66E,https://music.youtube.com/watch?v=cqc4uhlJ66E,2,0.7537,title_only,m9qQn,D'accord,Prohom,https://getsongbpm.com/song/d-accord/m9qQn,99,4/4,C,major,1d,75,51
The Paris Musette,D'accord,1433,cqc4uhlJ66E,https://music.youtube.com/watch?v=cqc4uhlJ66E,3,0.7400,title_only,D9xJqn,D'Accord,Van der Graaf Generator,https://getsongbpm.com/song/d-accord/D9xJqn,83,3/4,D,major,3d,17,89
Al Marconi,Redemption,1434,LtrxncFfJdU,https://music.youtube.com/watch?v=LtrxncFfJdU,1,0.7840,title_only,XMnYW,Redemption,Babylon A.D.,https://getsongbpm.com/song/redemption/XMnYW,106,4/4,F,minor,9m,52,1
Al Marconi,Redemption,1434,LtrxncFfJdU,https://music.youtube.com/watch?v=LtrxncFfJdU,2,0.7480,title_only,16xkV,Redemption,3rd Strike,https://getsongbpm.com/song/redemption/16xkV,97,4/4,D,major,3d,46,1
Al Marconi,Redemption,1434,LtrxncFfJdU,https://music.youtube.com/watch?v=LtrxncFfJdU,3,0.7429,title_only,5WOjA,Redemption,Conjure One,https://getsongbpm.com/song/redemption/5WOjA,164,4/4,G,minor,11m,52,1
Luciano Pavarotti; Sting,When We Dance (Live),1435,AFoQ-wA7VBI,https://music.youtube.com/watch?v=AFoQ-wA7VBI,1,0.7552,title_first3,o2BD93,When We Dance,Luciana Souza,https://getsongbpm.com/song/when-we-dance/o2BD93,102,4/4,B,minor,3m,63,93
Luciano Pavarotti; Sting,When We Dance (Live),1435,AFoQ-wA7VBI,https://music.youtube.com/watch?v=AFoQ-wA7VBI,2,0.6740,title_first3,k5W0AK,When We Dance,Protassov,https://getsongbpm.com/song/when-we-dance/k5W0AK,104,4/4,G#,major,9d,88,9
Luciano Pavarotti; Sting,When We Dance (Live),1435,AFoQ-wA7VBI,https://music.youtube.com/watch?v=AFoQ-wA7VBI,3,0.6625,title_first3,jXp7R,When We Dance,Joana Zimmer,https://getsongbpm.com/song/when-we-dance/jXp7R,81,4/4,D#,minor,7m,57,1
Stevie Ray Vaughan & Double Trouble,Little Wing,1443,Rj_NUS9hwxA,https://music.youtube.com/watch?v=Rj_NUS9hwxA,1,0.7319,title_only,KzzEr,Little Wing,Neil Young,https://getsongbpm.com/song/little-wing/KzzEr,137,4/4,A#,major,11d,50,87
Stevie Ray Vaughan & Double Trouble,Little Wing,1443,Rj_NUS9hwxA,https://music.youtube.com/watch?v=Rj_NUS9hwxA,2,0.7282,title_only,ZoYRQ,Little Wing,Andy Timmons,https://getsongbpm.com/song/little-wing/ZoYRQ,61,4/4,E,minor,2m,49,4
Stevie Ray Vaughan & Double Trouble,Little Wing,1443,Rj_NUS9hwxA,https://music.youtube.com/watch?v=Rj_NUS9hwxA,3,0.7215,title_only,KmDDn,Little Wing,Sanne Salomonsen,https://getsongbpm.com/song/little-wing/KmDDn,114,4/4,C#,major,8d,48,37
Led Zeppelin,The Rain Song (Remaster),1446,TRt4hQs3nH0,https://music.youtube.com/watch?v=TRt4hQs3nH0,1,0.7197,title_first2,QXRQl,The Rain,Deliverance,https://getsongbpm.com/song/the-rain/QXRQl,119,4/4,C#,major,8d,50,1
Led Zeppelin,The Rain Song (Remaster),1446,TRt4hQs3nH0,https://music.youtube.com/watch?v=TRt4hQs3nH0,2,0.6832,title_first2,9jZjZ,The Rain,Dead Red Sea,https://getsongbpm.com/song/the-rain/9jZjZ,122,3/4,D,minor,12m,43,37
Led Zeppelin,The Rain Song (Remaster),1446,TRt4hQs3nH0,https://music.youtube.com/watch?v=TRt4hQs3nH0,3,0.6793,title_first3,l8ZL5,The Rain Song,Hootie & the Blowfish,https://getsongbpm.com/song/the-rain-song/l8ZL5,124,4/4,B,minor,3m,48,7
Paul Anka,Fly Me to the Moon,1450,pQcLGG74N6E,https://music.youtube.com/watch?v=pQcLGG74N6E,1,0.8114,title_only,pp0p,Fly Me To The Moon,Carol Sloane,https://getsongbpm.com/song/fly-me-to-the-moon/pp0p,151,4/4,D,minor,12m,47,78
Paul Anka,Fly Me to the Moon,1450,pQcLGG74N6E,https://music.youtube.com/watch?v=pQcLGG74N6E,2,0.7600,title_only,5Wv5X,Fly Me To The Moon,Ana Caram,https://getsongbpm.com/song/fly-me-to-the-moon/5Wv5X,137,4/4,G,major,2d,54,95
Paul Anka,Fly Me to the Moon,1450,pQcLGG74N6E,https://music.youtube.com/watch?v=pQcLGG74N6E,3,0.7537,title_only,k7Yn5,Fly Me To The Moon,Susan Wong,https://getsongbpm.com/song/fly-me-to-the-moon/k7Yn5,120,4/4,F,major,12d,59,87
James Brown & The Famous Flames,"It's A Man's, Man's, Man's World",1451,hK97cdbbsQw,https://music.youtube.com/watch?v=hK97cdbbsQw,1,0.9568,title_only,n4V25,"It's A Man's, Man's, Man's World",James Brown,https://getsongbpm.com/song/it-s-a-man-s-man-s-man-s-world/n4V25,80,3/4,G#,minor,6m,65,67
James Brown & The Famous Flames,"It's A Man's, Man's, Man's World",1451,hK97cdbbsQw,https://music.youtube.com/watch?v=hK97cdbbsQw,2,0.7545,title_only,y8o5rw,"It's A Man's, Man's, Man's World",The Fabulous Counts,https://getsongbpm.com/song/it-s-a-man-s-man-s-man-s-world/y8o5rw,179,3/4,A,minor,1m,33,68
James Brown & The Famous Flames,"It's A Man's, Man's, Man's World",1451,hK97cdbbsQw,https://music.youtube.com/watch?v=hK97cdbbsQw,3,0.7323,title_only,r7rQp,"It's A Man's, Man's, Man's World",Marla Glen,https://getsongbpm.com/song/it-s-a-man-s-man-s-man-s-world/r7rQp,,,,minor,,,
André Rieu,The Lonely Shepherd,1456,orL-w2QBiN8,https://music.youtube.com/watch?v=orL-w2QBiN8,1,0.7552,title_only,AoG99,The Lonely Shepherd,Gheorghe Zamfir,https://getsongbpm.com/song/the-lonely-shepherd/AoG99,132,4/4,D,minor,12m,34,79
André Rieu,The Lonely Shepherd,1456,orL-w2QBiN8,https://music.youtube.com/watch?v=orL-w2QBiN8,2,0.7552,title_only,mZjB4G,The Lonely Shepherd,Gheorghe Zamfir,https://getsongbpm.com/song/the-lonely-shepherd/mZjB4G,132,4/4,D,minor,12m,34,79
André Rieu,The Lonely Shepherd,1456,orL-w2QBiN8,https://music.youtube.com/watch?v=orL-w2QBiN8,3,0.7552,title_only,qxkNPD,The Lonely Shepherd,Gheorghe Zamfir,https://getsongbpm.com/song/the-lonely-shepherd/qxkNPD,132,4/4,D,minor,12m,34,79
Helloween,Best Time,1472,b0_usJ7ghww,https://music.youtube.com/watch?v=b0_usJ7ghww,1,0.7552,title_only,Q0N3G0,Best Time,Throwing Gravity,https://getsongbpm.com/song/best-time/Q0N3G0,174,4/4,C#,major,8d,22,1
Helloween,Best Time,1472,b0_usJ7ghww,https://music.youtube.com/watch?v=b0_usJ7ghww,2,0.7480,title_only,LZ5y6D,Best Time,New Horizon,https://getsongbpm.com/song/best-time/LZ5y6D,145,4/4,D#,major,10d,47,4
Helloween,Best Time,1472,b0_usJ7ghww,https://music.youtube.com/watch?v=b0_usJ7ghww,3,0.7480,title_only,Y7jjBO,Best Time,New Horizon,https://getsongbpm.com/song/best-time/Y7jjBO,,,,minor,,,
Nirvana,Come As You Are (Live),1479,5BUOdyGcJ8U,https://music.youtube.com/watch?v=5BUOdyGcJ8U,1,0.9232,title_first3,wpoo1,Come As You Are,Nirvana,https://getsongbpm.com/song/come-as-you-are/wpoo1,117,4/4,E,minor,2m,51,1
Nirvana,Come As You Are (Live),1479,5BUOdyGcJ8U,https://music.youtube.com/watch?v=5BUOdyGcJ8U,2,0.6824,title_only,x255JJ,Come As You Are (Live),Matt Maher,https://getsongbpm.com/song/come-as-you-are-live/x255JJ,139,3/4,A#,major,11d,39,31
Nirvana,Come As You Are (Live),1479,5BUOdyGcJ8U,https://music.youtube.com/watch?v=5BUOdyGcJ8U,3,0.6661,title_first3,kZQ1v,Come As You Are,Jaci Velasquez,https://getsongbpm.com/song/come-as-you-are/kZQ1v,171,4/4,C,minor,10m,55,62
Nirvana,The Man Who Sold The World (Live),1480,pXBvuBSYaxc,https://music.youtube.com/watch?v=pXBvuBSYaxc,1,0.7148,title_first2,zvAGY,The Man,Randy Newman,https://getsongbpm.com/song/the-man/zvAGY,102,4/4,B,major,6d,56,26
Nirvana,The Man Who Sold The World (Live),1480,pXBvuBSYaxc,https://music.youtube.com/watch?v=pXBvuBSYaxc,2,0.6712,title_first3,JyEGWo,The Man Who,Lucky Funeral,https://getsongbpm.com/song/the-man-who/JyEGWo,124,4/4,D,minor,12m,60,1
